antecedent,consequent,support,confidence,lift
RADIATION_MID + RAIN_LOW + TEMP_LOW,NO2_HIGH + PM25_HIGH,0.015273625373716366,0.35987748851454826,3.5585315156072235
HUMIDITY_HIGH + RAIN_LOW + TEMP_LOW,NO2_HIGH + PM25_HIGH,0.024762771350578448,0.3597733711048159,3.557501984459317
RADIATION_LOW + RAIN_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH + PM25_HIGH,0.01585857272845444,0.23574879227053142,3.5561087430141143
HUMIDITY_HIGH + RADIATION_LOW + RAIN_LOW + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.018458338749512544,0.6353467561521253,3.5534151908966196
HUMIDITY_MID + RADIATION_MID + TEMP_LOW,NO2_HIGH + PM10_HIGH,0.012998830105290524,0.6349206349206349,3.5510319479785126
HUMIDITY_HIGH + RAIN_MID,O3_LOW + PM10_HIGH + PM25_HIGH,0.005069543741063305,0.2635135135135135,3.5502792635016798
HUMIDITY_HIGH + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH + PM25_HIGH,0.03451189392954634,0.23516386182462357,3.547285468660449
RADIATION_LOW + RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + PM25_HIGH,0.006759391654751073,0.3586206896551724,3.546104068788228
HUMIDITY_HIGH + RADIATION_LOW + RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + PM25_HIGH,0.006499415052645262,0.35842293906810035,3.5441486764150336
HUMIDITY_HIGH + RADIATION_LOW + RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.0074743273105420515,0.4121863799283154,3.5330917223270535
RADIATION_MID + TEMP_LOW,NO2_HIGH + PM25_HIGH,0.01683348498635123,0.35724137931034483,3.5324652069851967
HUMIDITY_HIGH + RADIATION_LOW + RAIN_MID + TEMP_LOW,NO2_HIGH + PM10_HIGH,0.005004549590536852,0.6311475409836065,3.5299295040253615
RADIATION_HIGH + TEMP_HIGH,O3_HIGH + PM10_MID,0.041336279734823865,0.34945054945054943,3.5279830405814656
HUMIDITY_LOW + RADIATION_HIGH + RAIN_LOW + TEMP_HIGH + WIND_HIGH,NO2_LOW + O3_HIGH + PM10_LOW,0.00545950864422202,0.26332288401253917,3.5230312116668934
HUMIDITY_LOW + RADIATION_MID + WIND_LOW,NO2_HIGH + PM10_HIGH,0.0055245027947484725,0.6296296296296297,3.521440015078692
HUMIDITY_LOW + RADIATION_HIGH + RAIN_LOW + WIND_MID,O3_HIGH + PM10_MID,0.013193812556869881,0.3487972508591065,3.521387468319037
HUMIDITY_MID + RADIATION_LOW + RAIN_LOW + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.006174444300012999,0.6291390728476821,3.5186963921608276
HUMIDITY_MID + RADIATION_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.008774210321071103,0.41033434650455924,3.517216855331002
HUMIDITY_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH + PM25_HIGH,0.023917847393734565,0.30488815244407624,3.5164985858354996
HUMIDITY_MID + RADIATION_HIGH + TEMP_HIGH,O3_HIGH + PM25_LOW,0.008774210321071103,0.20485584218512898,3.513837221694977
RADIATION_HIGH + WIND_HIGH,O3_HIGH + PM25_LOW,0.01488366047055765,0.20464700625558535,3.510255115104165
HUMIDITY_MID + RADIATION_HIGH + RAIN_HIGH,NO2_LOW + PM25_LOW,0.007019368256856883,0.3008356545961003,3.5039041495954573
HUMIDITY_HIGH + RADIATION_MID + RAIN_HIGH,O3_MID + PM10_LOW,0.008904198622124009,0.3784530386740331,3.503536975354196
HUMIDITY_HIGH + RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_MID,0.005589496945274925,0.2144638403990025,3.502909393183707
RADIATION_MID + RAIN_HIGH + TEMP_MID,O3_MID + PM10_LOW,0.010074093331600156,0.3780487804878049,3.499794546681929
HUMIDITY_LOW + RADIATION_HIGH + RAIN_LOW,O3_HIGH + PM25_MID,0.02079812816846484,0.22284122562674094,3.498607242339833
HUMIDITY_HIGH + RAIN_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH + PM25_HIGH,0.01813336799688028,0.30293159609120524,3.493932187000962
RADIATION_HIGH + RAIN_LOW + WIND_MID,O3_HIGH + PM25_MID,0.011958923696867282,0.22249093107617895,3.4931076178960097
RADIATION_HIGH + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM25_MID,0.00994410503054725,0.22238372093023256,3.4914244186046512
HUMIDITY_HIGH + RADIATION_LOW + RAIN_HIGH + TEMP_LOW,NO2_HIGH + O3_LOW + PM25_HIGH,0.009229169374756272,0.27360308285163776,3.490594554523465
HUMIDITY_HIGH + RAIN_LOW + TEMP_LOW + WIND_LOW,PM10_HIGH + PM25_HIGH,0.01761341479266866,0.38549075391180654,3.488918082168856
HUMIDITY_HIGH + RADIATION_LOW + RAIN_LOW,NO2_HIGH + PM25_HIGH,0.015338619524242819,0.35276532137518685,3.488205163675209
RADIATION_LOW + RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.007669309762121409,0.4068965517241379,3.4877494957256747
RADIATION_HIGH + RAIN_LOW + TEMP_HIGH + WIND_HIGH,NO2_LOW + O3_HIGH + PM10_LOW,0.007214350708436241,0.2605633802816901,3.486111451316595
HUMIDITY_MID + RADIATION_LOW + RAIN_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.008059274665280124,0.4065573770491803,3.4848422302388236
HUMIDITY_MID + RADIATION_LOW + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.006759391654751073,0.6227544910179641,3.482988222029224
RAIN_LOW + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM25_LOW,0.009749122578967893,0.20215633423180593,3.467533287057487
RADIATION_LOW + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH + PM25_HIGH,0.020083192512673858,0.3005836575875486,3.4668516908860743
HUMIDITY_LOW + RAIN_LOW + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM25_MID,0.0077343039126478615,0.22077922077922077,3.466233766233766
RADIATION_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.04660080592746653,0.40394366197183096,3.4624385421162067
HUMIDITY_MID + RAIN_HIGH + TEMP_MID + WIND_HIGH,NO2_LOW + PM10_LOW,0.0077343039126478615,0.5458715596330275,3.4577109166380238
RAIN_HIGH + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM25_LOW,0.006824385805277525,0.20114942528735633,3.4502620484629483
RADIATION_LOW + RAIN_LOW + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.02625763681268686,0.616793893129771,3.4496513412194316
RADIATION_LOW + RAIN_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.03295203431691148,0.40238095238095245,3.4490436397400193
RADIATION_HIGH + RAIN_LOW + TEMP_HIGH + WIND_MID,NO2_LOW + PM10_MID,0.01189392954634083,0.2815384615384615,3.4488461538461537
RAIN_HIGH + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM10_LOW,0.010594046535811776,0.31226053639846746,3.446514069603171
HUMIDITY_LOW + RADIATION_HIGH + TEMP_MID + WIND_HIGH,O3_HIGH + PM10_LOW,0.005134537891589757,0.3122529644268775,3.4464304954605
HUMIDITY_LOW + RADIATION_HIGH + WIND_MID,O3_HIGH + PM10_MID,0.01390874821266086,0.3413078149920255,3.4457756177606984
TEMP_HIGH + WIND_HIGH,O3_HIGH + PM25_LOW,0.01683348498635123,0.2007751937984496,3.443842956279761
RADIATION_HIGH + RAIN_HIGH + WIND_HIGH,NO2_LOW + PM10_LOW + PM25_LOW,0.0055245027947484725,0.24147727272727273,3.4401567760942764
HUMIDITY_MID + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM10_LOW,0.010724034836864682,0.3113207547169811,3.4361414146882865
HUMIDITY_HIGH + RADIATION_LOW + RAIN_HIGH + TEMP_LOW,NO2_HIGH + PM10_MID,0.007084362407383336,0.21001926782273603,3.4303147077713554
RADIATION_LOW + RAIN_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH + PM25_HIGH,0.014493695567398934,0.29733333333333334,3.429363318340829
RADIATION_LOW + RAIN_HIGH + TEMP_LOW,O3_LOW + PM25_HIGH,0.011568958793708567,0.306368330464716,3.415784878645015
HUMIDITY_MID + RAIN_HIGH + WIND_HIGH,O3_HIGH + PM10_LOW,0.01169894709476147,0.30927835051546393,3.413598781227351
HUMIDITY_HIGH + RADIATION_LOW + RAIN_LOW,NO2_HIGH + PM10_HIGH + PM25_HIGH,0.012868841804237618,0.29596412556053814,3.413571241285187
HUMIDITY_LOW + RADIATION_HIGH + RAIN_LOW + TEMP_HIGH + WIND_MID,NO2_LOW + PM10_MID,0.008384245417912387,0.27801724137931033,3.405711206896552
HUMIDITY_MID + RADIATION_HIGH + RAIN_HIGH,NO2_LOW + PM10_LOW,0.012543871051605355,0.5376044568245125,3.405344657349506
RADIATION_LOW + RAIN_HIGH + TEMP_LOW,NO2_HIGH + PM10_MID,0.007864292213700767,0.2082616179001721,3.4016064257028114
HUMIDITY_HIGH + RADIATION_LOW + RAIN_LOW + TEMP_LOW + WIND_LOW,PM10_HIGH + PM25_HIGH,0.01091901728844404,0.37583892617449666,3.401563363600474
HUMIDITY_HIGH + RADIATION_LOW + RAIN_HIGH + TEMP_LOW + WIND_LOW,O3_LOW + PM10_HIGH,0.008124268815806577,0.44802867383512546,3.400774136964598
HUMIDITY_MID + RADIATION_HIGH + TEMP_HIGH,O3_HIGH + PM10_LOW,0.013193812556869881,0.30804248861911987,3.3999581993499124
RADIATION_MID + RAIN_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH + PM25_HIGH,0.009554140127388535,0.225114854517611,3.3957030898117284
HUMIDITY_LOW + RADIATION_HIGH + RAIN_LOW + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM10_MID,0.00695437410633043,0.335423197492163,3.3863656933165482
RADIATION_LOW + TEMP_LOW,O3_LOW + PM10_HIGH,0.05134537891589757,0.4450704225352113,3.3783194480151755
RADIATION_LOW + RAIN_LOW + WIND_LOW,NO2_HIGH + PM25_HIGH,0.016638502534771872,0.3413333333333333,3.3751636675235646
HUMIDITY_HIGH + RADIATION_LOW + RAIN_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.019953204211620956,0.6031434184675835,3.3733059384013955
RAIN_HIGH + TEMP_MID + WIND_HIGH,O3_MID + PM25_LOW,0.009229169374756272,0.22362204724409449,3.3731851165663116
RADIATION_MID + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH + PM25_HIGH,0.010529052385285325,0.22344827586206897,3.3705638945233267
HUMIDITY_HIGH + RAIN_HIGH + TEMP_LOW,O3_LOW + PM25_HIGH,0.016638502534771872,0.3018867924528302,3.365818977303801
RAIN_HIGH + TEMP_MID + WIND_HIGH,NO2_LOW + PM10_LOW + PM25_LOW,0.009749122578967893,0.23622047244094488,3.3652668416447944
HUMIDITY_HIGH + RAIN_MID + TEMP_LOW,NO2_HIGH + PM10_HIGH,0.008124268815806577,0.6009615384615384,3.3611029555686045
HUMIDITY_HIGH + RADIATION_LOW + RAIN_HIGH + WIND_LOW,NO2_HIGH + PM10_MID,0.006044455998960093,0.20575221238938052,3.3606194690265485
RADIATION_HIGH + RAIN_LOW + WIND_MID,O3_HIGH + PM10_MID,0.01787339139477447,0.33252720677146314,3.3571283486783017
HUMIDITY_LOW + RADIATION_HIGH,O3_HIGH + PM25_MID,0.022163005329520345,0.21379310344827587,3.356551724137931
RADIATION_LOW + RAIN_HIGH + TEMP_LOW + WIND_LOW,O3_LOW + PM10_HIGH,0.008319251267385936,0.4413793103448276,3.3503019580490956
RADIATION_HIGH + RAIN_LOW,O3_HIGH + PM25_MID,0.02684258416742493,0.21321631388745485,3.347496128033041
RADIATION_LOW + TEMP_LOW,O3_LOW + PM10_HIGH + PM25_HIGH,0.028662420382165606,0.24845070422535212,3.347340223477467
HUMIDITY_LOW + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM25_MID,0.008904198622124009,0.2130637636080871,3.3451010886469676
RAIN_MID + TEMP_LOW,NO2_HIGH + O3_LOW + PM25_HIGH,0.0053945144936955675,0.2618296529968454,3.340390581268212
RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + PM25_HIGH,0.009294163525282725,0.33726415094339623,3.3349268807294954
HUMIDITY_LOW + RADIATION_HIGH + TEMP_HIGH + WIND_MID,NO2_LOW + PM10_MID,0.008774210321071103,0.2721774193548387,3.334173387096774
HUMIDITY_HIGH + RAIN_MID,O3_LOW + PM10_HIGH,0.00844923956843884,0.4391891891891892,3.3336777823704318
RADIATION_HIGH + RAIN_HIGH + WIND_HIGH,NO2_LOW + PM10_LOW,0.012023917847393735,0.5255681818181818,3.329103353418915
HUMIDITY_HIGH + RAIN_LOW + WIND_LOW,NO2_HIGH + PM25_HIGH,0.020148186663200313,0.33659066232356133,3.3282673075259095
HUMIDITY_MID + RADIATION_HIGH + RAIN_HIGH + TEMP_HIGH,NO2_LOW + PM25_LOW,0.005069543741063305,0.2857142857142857,3.32778198334595
HUMIDITY_MID + RADIATION_LOW + RAIN_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.006564409203171715,0.5941176470588235,3.322825924262835
HUMIDITY_MID + RADIATION_HIGH,O3_HIGH + PM10_LOW,0.01689847913687768,0.30057803468208094,3.317570761562767
RADIATION_LOW + RAIN_HIGH + TEMP_LOW,NO2_HIGH + O3_LOW + PM25_HIGH,0.009814116729494346,0.25989672977624784,3.3157305840276527
HUMIDITY_HIGH + RAIN_MID,O3_LOW + PM25_HIGH,0.00571948524632783,0.2972972972972973,3.3146494320407367
RADIATION_LOW + RAIN_LOW,O3_LOW + PM10_HIGH,0.03574678278954894,0.4365079365079365,3.313325659156937
HUMIDITY_LOW + RADIATION_HIGH + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM10_MID,0.00818926296633303,0.328125,3.3126845472440944
HUMIDITY_HIGH + RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + O3_LOW + PM10_HIGH + PM25_HIGH,0.00571948524632783,0.2194513715710723,3.310273336267175
HUMIDITY_HIGH + RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + PM25_HIGH,0.008709216170544652,0.3341645885286783,3.304277865746944
HUMIDITY_MID + RADIATION_HIGH + TEMP_HIGH + WIND_MID,O3_HIGH + PM10_MID,0.005784479396854283,0.3272058823529412,3.3034053188204417
RAIN_LOW + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM25_MID,0.01013908748212661,0.21024258760107817,3.300808625336927
HUMIDITY_LOW + RADIATION_HIGH + WIND_HIGH,NO2_LOW + O3_HIGH + PM10_LOW,0.011113999740023398,0.24639769452449567,3.2965868938729477
RAIN_HIGH + TEMP_MID + WIND_HIGH,O3_MID + PM10_LOW,0.014688678018978291,0.35590551181102364,3.2948027705923044
RADIATION_HIGH + RAIN_LOW + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM10_MID,0.009034186923176915,0.32629107981220656,3.294169654849482
HUMIDITY_HIGH + RAIN_HIGH + TEMP_LOW + WIND_LOW,O3_LOW + PM10_HIGH + PM25_HIGH,0.006369426751592357,0.24438902743142144,3.2926178424341943
HUMIDITY_MID + RAIN_LOW + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.014298713115819576,0.5882352941176471,3.2899266576859754
RADIATION_MID + TEMP_MID + WIND_HIGH,O3_MID + PM10_LOW,0.009489145976862082,0.35523114355231145,3.2885597922357785
RADIATION_LOW + RAIN_HIGH + WIND_LOW,NO2_HIGH + PM10_MID,0.006174444300012999,0.20127118644067796,3.2874293785310735
HUMIDITY_HIGH + RAIN_LOW + TEMP_LOW,PM10_HIGH + PM25_HIGH,0.024957753802157805,0.3626062322946176,3.281799700049992
RADIATION_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH + PM25_HIGH,0.02508774210321071,0.21746478873239436,3.280307097486882
HUMIDITY_MID + RADIATION_HIGH + RAIN_HIGH + TEMP_HIGH + WIND_HIGH,NO2_LOW + PM10_LOW,0.0056544910958013775,0.5178571428571429,3.2802593659942363
HUMIDITY_HIGH + RAIN_LOW,O3_LOW + PM10_HIGH,0.04120629143377096,0.4318801089918256,3.2781980054011983
HUMIDITY_LOW + TEMP_HIGH,O3_HIGH + PM10_MID,0.04315611594956454,0.32469437652811733,3.278049656995809
HUMIDITY_LOW + RADIATION_HIGH + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM10_LOW,0.007409333160015599,0.296875,3.276699246771879
HUMIDITY_MID + RAIN_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH + PM25_HIGH,0.011828935395814377,0.2169249106078665,3.2721634064829748
HUMIDITY_HIGH + RADIATION_LOW + RAIN_LOW + TEMP_LOW,NO2_HIGH + PM10_HIGH,0.021773040426361627,0.5846422338568935,3.2698311196372822
RAIN_LOW + TEMP_LOW + WIND_LOW,PM10_HIGH + PM25_HIGH,0.029962303392694657,0.3610023492560689,3.2672836150905153
RADIATION_LOW + RAIN_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.02846743793058625,0.584,3.266239185750636
HUMIDITY_HIGH + RAIN_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.03633173014428701,0.3807901907356948,3.263976531843677
HUMIDITY_HIGH + WIND_LOW,NO2_HIGH + O3_LOW + PM25_HIGH,0.03022227999480047,0.25577557755775576,3.263153429770838
HUMIDITY_MID + RADIATION_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.007279344858962694,0.5833333333333334,3.2625106022052592
RADIATION_HIGH + TEMP_HIGH + WIND_MID,NO2_LOW + PM10_MID,0.01390874821266086,0.26616915422885573,3.2605721393034828
HUMIDITY_MID + RADIATION_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM25_HIGH,0.00545950864422202,0.2553191489361702,3.2573303694294484
HUMIDITY_HIGH + RADIATION_LOW + RAIN_LOW + WIND_LOW,PM10_HIGH + PM25_HIGH,0.01189392954634083,0.35952848722986247,3.2539442967756846
HUMIDITY_HIGH + RADIATION_LOW + RAIN_LOW + TEMP_LOW,PM10_HIGH + PM25_HIGH,0.01338879500844924,0.35951134380453753,3.253789138692126
RADIATION_LOW + RAIN_LOW,NO2_HIGH + O3_LOW + PM25_HIGH,0.02086312231899129,0.25476190476190474,3.250221116639027
HUMIDITY_MID + RAIN_HIGH,NO2_LOW + O3_HIGH + PM10_LOW,0.018393344598986092,0.24250214224507283,3.244467791811035
HUMIDITY_HIGH + WIND_LOW,O3_LOW + PM25_HIGH,0.034381905628493435,0.290979097909791,3.2442060872753946
HUMIDITY_HIGH + RAIN_MID,NO2_HIGH + O3_LOW + PM10_HIGH,0.007279344858962694,0.3783783783783784,3.243303470601521
RADIATION_HIGH + RAIN_HIGH + WIND_HIGH,NO2_LOW + PM25_LOW,0.006369426751592357,0.2784090909090909,3.242696648544491
HUMIDITY_HIGH + RADIATION_LOW + TEMP_LOW,NO2_HIGH + PM25_HIGH,0.025867671909528142,0.32784184514003295,3.2417574738589634
RAIN_LOW + TEMP_HIGH + WIND_MID,O3_HIGH + PM10_MID,0.023462888340049396,0.3208888888888889,3.2396302128900554
RADIATION_HIGH + RAIN_LOW + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM10_LOW,0.008124268815806577,0.2934272300469484,3.2386451660705506
HUMIDITY_MID + RAIN_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.02060314571688548,0.3778307508939213,3.2386094335676177
HUMIDITY_HIGH + WIND_LOW,O3_LOW + PM10_HIGH + PM25_HIGH,0.028402443780059794,0.2403740374037404,3.2385244654062606
RADIATION_LOW + TEMP_MID + WIND_HIGH,NO2_MID + PM10_LOW,0.005004549590536852,0.30434782608695654,3.238378735943232
RADIATION_MID + RAIN_LOW + TEMP_LOW,NO2_HIGH + PM10_HIGH,0.02456778889899909,0.5788667687595712,3.237529663444116
RAIN_HIGH + TEMP_HIGH,NO2_LOW + O3_HIGH + PM10_LOW,0.019238268555829975,0.2416326530612245,3.2328347826086956
HUMIDITY_MID + RADIATION_LOW + TEMP_LOW,O3_LOW + PM10_HIGH,0.009099181073703366,0.425531914893617,3.2300118611510564
RADIATION_LOW + RAIN_LOW,O3_LOW + PM25_HIGH,0.023722864942155204,0.2896825396825397,3.22975040257649
HUMIDITY_HIGH + WIND_LOW,NO2_HIGH + O3_LOW + PM10_HIGH + PM25_HIGH,0.025282724554790068,0.21397139713971397,3.2276116827369012
RAIN_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH + PM25_HIGH,0.04296113349798518,0.21377749029754203,3.2246867310960607
RADIATION_HIGH + RAIN_HIGH,NO2_LOW + PM10_LOW + PM25_LOW,0.008384245417912387,0.22591943957968477,3.218515275345398
RADIATION_HIGH + WIND_MID,O3_HIGH + PM10_MID,0.0211230989210971,0.31800391389432486,3.210504080825513
HUMIDITY_HIGH + TEMP_LOW,O3_LOW + PM10_HIGH,0.06206941375276225,0.4229406554472985,3.210342834095774
HUMIDITY_MID + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.01514363707266346,0.5738916256157636,3.209704308151268
HUMIDITY_MID + RADIATION_MID + RAIN_LOW + TEMP_LOW + WIND_LOW,PM10_HIGH,0.006239438450539451,0.8,3.209595827900913
RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + O3_LOW + PM10_HIGH + PM25_HIGH,0.005849473547380735,0.21226415094339623,3.2018590455049947
HUMIDITY_HIGH + RADIATION_LOW,O3_LOW + PM25_HIGH,0.03405693487586117,0.28696604600219056,3.1994634665142785
RAIN_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.07500324970752632,0.37322121604139713,3.1990984011214127
RADIATION_LOW + RAIN_LOW,O3_LOW + PM10_HIGH + PM25_HIGH,0.019433251007409332,0.2373015873015873,3.1971297917882855
HUMIDITY_LOW + RADIATION_HIGH + WIND_HIGH,O3_HIGH + PM10_LOW,0.013063824255816977,0.2896253602305475,3.1966827779822125
HUMIDITY_HIGH + RADIATION_LOW + RAIN_LOW + TEMP_LOW,PM25_HIGH,0.01592356687898089,0.42757417102966844,3.1950734315019322
HUMIDITY_MID + RAIN_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM25_HIGH,0.01364877161055505,0.25029797377830754,3.1932708329627197
RADIATION_MID + TEMP_MID + WIND_HIGH,O3_MID + PM25_LOW,0.0056544910958013775,0.2116788321167883,3.193029912695005
HUMIDITY_MID + RADIATION_MID + RAIN_LOW + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.007214350708436241,0.3724832214765101,3.1927726159540857
HUMIDITY_HIGH + TEMP_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.05466008059274665,0.3724534986713906,3.1925178443220146
RAIN_HIGH + TEMP_HIGH,O3_HIGH + PM10_LOW,0.023007929286364227,0.2889795918367347,3.189555236728838
HUMIDITY_MID + RADIATION_MID + RAIN_LOW + TEMP_LOW,PM10_HIGH + PM25_HIGH,0.006824385805277525,0.3523489932885906,3.188965653375444
RADIATION_LOW + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.038086572208501236,0.5700389105058365,3.1881565529054168
HUMIDITY_LOW + RADIATION_HIGH + RAIN_LOW + WIND_HIGH,NO2_LOW + O3_HIGH + PM10_LOW,0.009164175224229819,0.23817567567567569,3.1865834312573442
HUMIDITY_MID + RADIATION_LOW + RAIN_LOW,O3_LOW + PM10_HIGH,0.008319251267385936,0.419672131147541,3.185533009292583
RADIATION_HIGH + RAIN_HIGH,NO2_LOW + PM10_LOW,0.0186533212010919,0.5026269702276708,3.1837869756784447
HUMIDITY_HIGH + RAIN_LOW + TEMP_LOW + WIND_LOW,PM25_HIGH,0.019433251007409332,0.42532005689900426,3.1782294295522484
RAIN_HIGH + TEMP_LOW + WIND_LOW,O3_LOW + PM10_HIGH + PM25_HIGH,0.006499415052645262,0.2358490566037736,3.177560056835079
HUMIDITY_MID + RADIATION_MID + TEMP_LOW + WIND_LOW,PM10_HIGH,0.006434420902118809,0.792,3.177499869621904
HUMIDITY_HIGH + RADIATION_LOW + TEMP_LOW + WIND_LOW,NO2_HIGH + PM10_HIGH,0.029572338489535943,0.568039950062422,3.176976616379653
HUMIDITY_HIGH + RAIN_HIGH + TEMP_LOW,NO2_HIGH + O3_LOW + PM25_HIGH,0.013713765761081503,0.24882075471698112,3.1744246534622484
RADIATION_HIGH + RAIN_LOW + WIND_HIGH,NO2_LOW + O3_HIGH + PM10_LOW,0.01143897049265566,0.2371967654986523,3.173486464315012
RADIATION_MID + TEMP_LOW,NO2_HIGH + PM10_HIGH,0.026712595866372025,0.5668965517241379,3.170581732034746
RADIATION_LOW + RAIN_MID + TEMP_LOW,NO2_HIGH + PM10_HIGH,0.005784479396854283,0.5668789808917197,3.1704834605597965
HUMIDITY_MID + RADIATION_HIGH + RAIN_LOW,O3_HIGH + PM10_MID,0.009489145976862082,0.3139784946236559,3.1698642508396127
HUMIDITY_HIGH + RADIATION_LOW + TEMP_LOW + WIND_MID,NO2_HIGH + O3_LOW + PM10_HIGH,0.0055245027947484725,0.3695652173913043,3.1677606879011746
RADIATION_MID + TEMP_LOW,NO2_HIGH + O3_LOW + PM25_HIGH,0.01169894709476147,0.2482758620689655,3.1674729799279464
RADIATION_MID + RAIN_LOW + TEMP_LOW + WIND_MID,NO2_HIGH + PM10_HIGH,0.008384245417912387,0.5657894736842105,3.164389982590063
HUMIDITY_HIGH + RAIN_HIGH + TEMP_LOW + WIND_LOW,NO2_HIGH + O3_LOW + PM10_HIGH,0.009619134277914988,0.3690773067331671,3.163578518883849
HUMIDITY_LOW + TEMP_HIGH + WIND_HIGH,NO2_LOW + O3_HIGH + PM10_LOW,0.009879110880020798,0.2363919129082426,3.162718236527148
HUMIDITY_MID + RADIATION_MID + TEMP_LOW,PM10_HIGH + PM25_HIGH,0.007149356557909788,0.3492063492063492,3.1605228758169934
RADIATION_LOW + RAIN_LOW,NO2_HIGH + O3_LOW + PM10_HIGH + PM25_HIGH,0.017158455738983492,0.20952380952380953,3.1605228758169934
HUMIDITY_HIGH + RADIATION_LOW + RAIN_LOW + TEMP_LOW + WIND_LOW,PM25_HIGH,0.012283894449499545,0.4228187919463087,3.1595385783807215
HUMIDITY_MID + RADIATION_HIGH + RAIN_LOW + TEMP_HIGH,NO2_LOW + PM10_MID,0.005979461848433641,0.25770308123249297,3.156862745098039
TEMP_HIGH + WIND_HIGH,NO2_LOW + O3_HIGH + PM10_LOW,0.019758221760041595,0.23565891472868217,3.152911358274351
RAIN_LOW + TEMP_HIGH,O3_HIGH + PM10_MID,0.06362927336539712,0.3121811224489796,3.1517183398950133
HUMIDITY_HIGH + RADIATION_LOW + RAIN_MID,NO2_HIGH + PM10_HIGH,0.00519953204211621,0.5633802816901409,3.1509156721499485
RADIATION_MID + RAIN_HIGH + WIND_HIGH,O3_MID + PM10_LOW,0.006434420902118809,0.3402061855670103,3.1494659272767875
HUMIDITY_LOW + RADIATION_HIGH + RAIN_LOW + TEMP_HIGH + WIND_HIGH,O3_HIGH + PM10_LOW,0.005914467697907188,0.2852664576802508,3.148572250981591
HUMIDITY_HIGH + RAIN_HIGH + TEMP_MID + WIND_HIGH,PM10_LOW + PM25_LOW,0.008254257116859483,0.3587570621468927,3.146998949938478
